observer,age,session_id,repetition,luminance,frequency,color_direction,alpha,beta,size_ge,trial,contrast,response
fangcheng,27,292,1,2000,2,3,0,0,-0.5,7,0.052326,0
fangcheng,27,292,1,2000,1,2,0,0,-0.5,5,0.003408,1
fangcheng,27,292,1,2000,2,1,0,0,-0.5,10,0.030922,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,6,0.039126,0
fangcheng,27,292,1,2000,6,3,0,0,-0.5,9,0.055306,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,6,0.005862,0
fangcheng,27,292,1,2000,2,3,0,0,-0.5,8,0.057651,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,6,0.100297,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,7,0.04193,1
fangcheng,27,292,1,2000,6,2,0,0,-0.5,8,0.016351,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,6,0.003121,1
fangcheng,27,292,1,2000,6,2,0,0,-0.5,9,0.015648,0
fangcheng,27,292,1,2000,4,1,0,0,-0.5,3,0.020413,1
fangcheng,27,292,1,2000,4,2,0,0,-0.5,7,0.007744,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,7,0.006495,1
fangcheng,27,292,1,2000,4,3,0,0,-0.5,7,0.108983,0
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,7,0.097558,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,11,0.064402,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,8,0.040785,1
fangcheng,27,292,1,2000,4,3,0,0,-0.5,8,0.128678,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,8,0.096217,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,9,0.040225,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,9,0.094894,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,4,0.018273,0
fangcheng,27,292,1,2000,4,3,0,0,-0.5,9,0.120072,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,10,0.092303,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,12,0.061783,0
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,11,0.016816,0
fangcheng,27,292,1,2000,1,3,0,0,-0.5,7,0.055306,1
fangcheng,27,292,1,2000,6,2,0,0,-0.5,10,0.016593,0
fangcheng,27,292,1,2000,2,2,0,0,-0.5,11,0.006495,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,10,0.039672,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,11,0.039672,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,11,0.088548,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,12,0.082626,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,10,0.064402,0
fangcheng,27,292,1,2000,4,2,0,0,-0.5,8,0.008966,1
fangcheng,27,292,1,2000,4,2,0,0,-0.5,9,0.008455,0
fangcheng,27,292,1,2000,2,1,0,0,-0.5,11,0.030077,1
fangcheng,27,292,1,2000,2,1,0,0,-0.5,12,0.028854,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,12,0.039126,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,13,0.039126,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,13,0.067133,0
fangcheng,27,292,1,2000,4,3,0,0,-0.5,10,0.113604,0
fangcheng,27,292,1,2000,2,2,0,0,-0.5,12,0.006125,0
fangcheng,27,292,1,2000,2,1,0,0,-0.5,13,0.0273,0
fangcheng,27,292,1,2000,4,3,0,0,-0.5,11,0.121746,0
fangcheng,27,292,1,2000,4,1,0,0,-0.5,5,0.021278,0
fangcheng,27,292,1,2000,4,1,0,0,-0.5,6,0.0273,0
fangcheng,27,292,1,2000,6,3,0,0,-0.5,11,0.078175,0
fangcheng,27,292,1,2000,2,2,0,0,-0.5,13,0.006688,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,13,0.072947,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,14,0.078175,0
fangcheng,27,292,1,2000,2,2,0,0,-0.5,14,0.0064,0
fangcheng,27,292,1,2000,4,3,0,0,-0.5,12,0.134134,0
fangcheng,27,292,1,2000,6,2,0,0,-0.5,11,0.017854,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,9,0.055306,0
fangcheng,27,292,1,2000,1,2,0,0,-0.5,7,0.002901,1
fangcheng,27,292,1,2000,2,1,0,0,-0.5,14,0.029664,0
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,14,0.062644,1
fangcheng,27,292,1,2000,2,2,0,0,-0.5,15,0.006787,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,10,0.060933,1
fangcheng,27,292,1,2000,2,2,0,0,-0.5,16,0.006591,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,14,0.038588,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,12,0.092303,0
fangcheng,27,292,1,2000,4,1,0,0,-0.5,7,0.0336,0
fangcheng,27,292,1,2000,1,3,0,0,-0.5,8,0.053795,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,15,0.089782,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,9,0.052326,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,8,0.006215,1
fangcheng,27,292,1,2000,2,1,0,0,-0.5,15,0.030922,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,8,0.002776,0
fangcheng,27,292,1,2000,4,1,0,0,-0.5,8,0.040225,0
fangcheng,27,292,1,2000,4,3,0,0,-0.5,13,0.154049,1
fangcheng,27,292,1,2000,6,2,0,0,-0.5,12,0.017339,1
fangcheng,27,292,1,2000,6,2,0,0,-0.5,13,0.016838,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,15,0.038058,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,9,0.046841,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,9,0.006036,0
fangcheng,27,292,1,2000,2,2,0,0,-0.5,17,0.006495,0
fangcheng,27,292,1,2000,4,3,0,0,-0.5,14,0.145751,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,10,0.006307,1
fangcheng,27,292,1,2000,4,2,0,0,-0.5,10,0.009233,0
fangcheng,27,292,1,2000,4,3,0,0,-0.5,15,0.139822,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,10,0.053795,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,12,0.018022,0
fangcheng,27,292,1,2000,1,3,0,0,-0.5,10,0.050198,1
fangcheng,27,292,1,2000,4,3,0,0,-0.5,16,0.136004,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,11,0.006215,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,11,0.057651,0
fangcheng,27,292,1,2000,6,1,0,0,-0.5,16,0.084946,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,16,0.037019,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,12,0.006215,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,15,0.054545,1
fangcheng,27,292,1,2000,4,2,0,0,-0.5,11,0.010534,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,9,0.002943,0
fangcheng,27,292,1,2000,4,2,0,0,-0.5,12,0.009935,0
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,16,0.048827,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,13,0.107485,0
fangcheng,27,292,1,2000,2,2,0,0,-0.5,18,0.006688,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,13,0.020986,1
fangcheng,27,292,1,2000,2,1,0,0,-0.5,16,0.030497,1
fangcheng,27,292,1,2000,4,2,0,0,-0.5,13,0.010848,0
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,17,0.043708,0
fangcheng,27,292,1,2000,6,2,0,0,-0.5,14,0.016593,0
fangcheng,27,292,1,2000,4,1,0,0,-0.5,11,0.050898,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,12,0.064402,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,10,0.003214,0
fangcheng,27,292,1,2000,4,3,0,0,-0.5,17,0.13229,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,14,0.019582,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,14,0.123443,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,15,0.018786,0
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,18,0.050198,0
fangcheng,27,292,1,2000,2,3,0,0,-0.5,13,0.060933,0
fangcheng,27,292,1,2000,2,1,0,0,-0.5,17,0.030077,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,11,0.003614,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,11,0.048156,0
fangcheng,27,292,1,2000,2,3,0,0,-0.5,14,0.068069,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,16,0.020132,0
fangcheng,27,292,1,2000,2,3,0,0,-0.5,15,0.064402,0
fangcheng,27,292,1,2000,2,2,0,0,-0.5,19,0.006591,0
fangcheng,27,292,1,2000,2,1,0,0,-0.5,18,0.030077,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,19,0.057651,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,12,0.048827,1
fangcheng,27,292,1,2000,2,1,0,0,-0.5,19,0.030077,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,15,0.116793,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,13,0.047494,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,20,0.054545,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,17,0.08149,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,16,0.112042,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,12,0.003408,0
fangcheng,27,292,1,2000,4,2,0,0,-0.5,14,0.012197,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,12,0.051607,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,17,0.03651,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,17,0.108983,0
fangcheng,27,292,1,2000,1,3,0,0,-0.5,13,0.050198,1
fangcheng,27,292,1,2000,4,2,0,0,-0.5,15,0.011503,0
fangcheng,27,292,1,2000,4,1,0,0,-0.5,14,0.046197,0
fangcheng,27,292,1,2000,2,3,0,0,-0.5,16,0.071945,0
fangcheng,27,292,1,2000,6,2,0,0,-0.5,15,0.017086,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,14,0.049508,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,13,0.006125,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,21,0.052326,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,15,0.048156,0
fangcheng,27,292,1,2000,4,2,0,0,-0.5,16,0.012377,0
fangcheng,27,292,1,2000,1,2,0,0,-0.5,13,0.003776,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,14,0.006125,1
fangcheng,27,292,1,2000,6,2,0,0,-0.5,16,0.016838,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,14,0.003614,0
fangcheng,27,292,1,2000,6,1,0,0,-0.5,18,0.079265,0
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,17,0.02249,0
fangcheng,27,292,1,2000,2,1,0,0,-0.5,20,0.030077,0
fangcheng,27,292,1,2000,2,3,0,0,-0.5,17,0.084946,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,18,0.079265,1
fangcheng,27,292,1,2000,2,1,0,0,-0.5,21,0.030077,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,18,0.113604,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,19,0.074995,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,16,0.050198,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,15,0.048827,1
fangcheng,27,292,1,2000,6,2,0,0,-0.5,17,0.016838,0
fangcheng,27,292,1,2000,6,3,0,0,-0.5,19,0.112042,0
fangcheng,27,292,1,2000,1,1,0,0,-0.5,18,0.035025,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,20,0.115188,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,16,0.048156,1
fangcheng,27,292,1,2000,4,3,0,0,-0.5,18,0.128678,0
fangcheng,27,292,1,2000,1,2,0,0,-0.5,15,0.004004,1
fangcheng,27,292,1,2000,4,2,0,0,-0.5,17,0.013714,0
fangcheng,27,292,1,2000,4,2,0,0,-0.5,18,0.015196,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,17,0.049508,0
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,18,0.026189,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,19,0.024438,0
fangcheng,27,292,1,2000,6,1,0,0,-0.5,19,0.082626,1
fangcheng,27,292,1,2000,6,2,0,0,-0.5,18,0.017086,0
fangcheng,27,292,1,2000,6,2,0,0,-0.5,19,0.017339,1
fangcheng,27,292,1,2000,2,2,0,0,-0.5,20,0.006688,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,15,0.006125,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,16,0.003776,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,20,0.08149,0
fangcheng,27,292,1,2000,6,2,0,0,-0.5,20,0.017339,0
fangcheng,27,292,1,2000,1,2,0,0,-0.5,17,0.003667,0
fangcheng,27,292,1,2000,4,3,0,0,-0.5,19,0.136004,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,19,0.033138,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,20,0.029664,0
fangcheng,27,292,1,2000,4,2,0,0,-0.5,19,0.014542,1
fangcheng,27,292,1,2000,2,1,0,0,-0.5,22,0.030077,0
fangcheng,27,292,1,2000,6,3,0,0,-0.5,21,0.113604,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,18,0.003832,1
fangcheng,27,292,1,2000,4,3,0,0,-0.5,20,0.134134,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,17,0.047494,1
fangcheng,27,292,1,2000,6,2,0,0,-0.5,21,0.017854,0
fangcheng,27,292,1,2000,1,1,0,0,-0.5,21,0.034543,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,22,0.113604,0
fangcheng,27,292,1,2000,2,2,0,0,-0.5,21,0.007092,0
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,22,0.050898,1
fangcheng,27,292,1,2000,6,2,0,0,-0.5,22,0.019783,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,21,0.083778,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,23,0.049508,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,16,0.006125,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,23,0.115188,1
fangcheng,27,292,1,2000,4,2,0,0,-0.5,20,0.014122,0
fangcheng,27,292,1,2000,1,1,0,0,-0.5,22,0.0336,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,19,0.003776,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,20,0.026924,0
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,24,0.047494,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,18,0.045562,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,17,0.006125,1
fangcheng,27,292,1,2000,2,2,0,0,-0.5,22,0.007858,1
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,25,0.046197,0
fangcheng,27,292,1,2000,1,2,0,0,-0.5,20,0.003721,0
fangcheng,27,292,1,2000,2,1,0,0,-0.5,23,0.030497,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,19,0.042515,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,18,0.006125,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,21,0.030497,1
fangcheng,27,292,1,2000,2,2,0,0,-0.5,23,0.00752,0
fangcheng,27,292,1,2000,2,1,0,0,-0.5,24,0.030497,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,22,0.082626,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,23,0.082626,0
fangcheng,27,292,1,2000,0.5,1,0,0,-0.5,26,0.048827,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,18,0.050898,1
fangcheng,27,292,1,2000,4,3,0,0,-0.5,21,0.13229,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,20,0.039126,0
fangcheng,27,292,1,2000,1,3,0,0,-0.5,21,0.043708,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,23,0.032233,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,21,0.003776,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,24,0.083778,0
fangcheng,27,292,1,2000,1,1,0,0,-0.5,24,0.030922,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,22,0.028854,1
fangcheng,27,292,1,2000,6,1,0,0,-0.5,25,0.087331,1
fangcheng,27,292,1,2000,6,3,0,0,-0.5,24,0.115188,0
fangcheng,27,292,1,2000,6,3,0,0,-0.5,25,0.116793,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,20,0.072947,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,23,0.02768,0
fangcheng,27,292,1,2000,4,1,0,0,-0.5,19,0.050198,0
fangcheng,27,292,1,2000,1,1,0,0,-0.5,25,0.028854,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,21,0.06998,0
fangcheng,27,292,1,2000,1,2,0,0,-0.5,22,0.003776,0
fangcheng,27,292,1,2000,6,2,0,0,-0.5,23,0.018932,0
fangcheng,27,292,1,2000,2,1,0,0,-0.5,25,0.030497,1
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,24,0.029256,0
fangcheng,27,292,1,2000,6,2,0,0,-0.5,24,0.020372,0
fangcheng,27,292,1,2000,6,2,0,0,-0.5,25,0.022906,0
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,25,0.03179,0
fangcheng,27,292,1,2000,4,2,0,0,-0.5,21,0.014757,0
fangcheng,27,292,1,2000,4,1,0,0,-0.5,20,0.051607,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,23,0.003832,0
fangcheng,27,292,1,2000,6,2,0,0,-0.5,26,0.025381,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,22,0.04193,0
fangcheng,27,292,1,2000,1,3,0,0,-0.5,23,0.044935,1
fangcheng,27,292,1,2000,4,3,0,0,-0.5,22,0.130471,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,26,0.025829,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,19,0.006036,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,24,0.004063,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,27,0.022803,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,28,0.020132,1
fangcheng,27,292,1,2000,1,2,0,0,-0.5,25,0.003946,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,24,0.043708,1
fangcheng,27,292,1,2000,1,3,0,0,-0.5,25,0.042515,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,22,0.073964,1
fangcheng,27,292,1,2000,4,3,0,0,-0.5,23,0.128678,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,29,0.018022,0
fangcheng,27,292,1,2000,1,1,0,0,-0.5,30,0.020986,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,21,0.050898,0
fangcheng,27,292,1,2000,4,3,0,0,-0.5,24,0.126909,0
fangcheng,27,292,1,2000,1,1,0,0,-0.5,31,0.019582,0
fangcheng,27,292,1,2000,4,2,0,0,-0.5,22,0.015648,0
fangcheng,27,292,1,2000,0.5,3,0,0,-0.5,26,0.035513,1
fangcheng,27,292,1,2000,4,3,0,0,-0.5,25,0.130471,0
fangcheng,27,292,1,2000,2,2,0,0,-0.5,24,0.008092,0
fangcheng,27,292,1,2000,2,3,0,0,-0.5,23,0.072947,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,24,0.072947,1
fangcheng,27,292,1,2000,4,3,0,0,-0.5,26,0.13229,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,20,0.006036,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,21,0.006036,1
fangcheng,27,292,1,2000,4,2,0,0,-0.5,23,0.017339,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,22,0.052326,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,22,0.005948,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,23,0.005862,1
fangcheng,27,292,1,2000,2,3,0,0,-0.5,25,0.071945,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,23,0.056858,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,24,0.005776,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,25,0.005528,1
fangcheng,27,292,1,2000,2,2,0,0,-0.5,25,0.008966,0
fangcheng,27,292,1,2000,4,2,0,0,-0.5,24,0.016593,1
fangcheng,27,292,1,2000,1,1,0,0,-0.5,32,0.021278,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,26,0.005368,1
fangcheng,27,292,1,2000,4,2,0,0,-0.5,25,0.016113,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,27,0.005213,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,24,0.063517,1
fangcheng,27,292,1,2000,4,1,0,0,-0.5,25,0.060933,1
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,28,0.004916,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,29,0.00529,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,30,0.005528,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,31,0.005776,0
fangcheng,27,292,1,2000,0.5,2,0,0,-0.5,32,0.005948,1
fangcheng,27,294,1,0.2,4,1,0,0,-0.5,1,0.275527,0
fangcheng,27,294,1,0.2,6,2,0,0,-0.5,1,0.081977,0
fangcheng,27,294,1,0.2,2,1,0,0,-0.5,1,0.091034,1
fangcheng,27,294,1,0.2,4,1,0,0,-0.5,2,0.373619,0
fangcheng,27,294,1,0.2,0.5,3,0,0,-0.5,1,0.158374,1
fangcheng,27,294,1,0.2,2,3,0,0,-0.5,1,0.275527,0
fangcheng,27,294,1,0.2,0.5,2,0,0,-0.5,1,0.022573,1
fangcheng,27,294,1,0.2,0.5,2,0,0,-0.5,2,0.018385,0
fangcheng,27,294,1,0.2,4,3,0,0,-0.5,1,0.435072,0
fangcheng,27,294,1,0.2,1,1,0,0,-0.5,1,0.040785,1
fangcheng,27,294,1,0.2,6,1,0,0,-0.5,1,0.236609,0
fangcheng,27,294,1,0.2,0.5,3,0,0,-0.5,2,0.130471,1
fangcheng,27,294,1,0.2,2,2,0,0,-0.5,1,0.056002,0
fangcheng,27,294,1,0.2,4,3,0,0,-0.5,2,0.589964,0
fangcheng,27,294,1,0.2,4,1,0,0,-0.5,3,0.466252,1
fangcheng,27,294,1,0.2,2,3,0,0,-0.5,2,0.373619,0
fangcheng,27,294,1,0.2,0.5,3,0,0,-0.5,3,0.112042,0
fangcheng,27,294,1,0.2,2,1,0,0,-0.5,2,0.074995,0
fangcheng,27,294,1,0.2,0.5,1,0,0,-0.5,1,0.035025,1
fangcheng,27,294,1,0.2,0.5,3,0,0,-0.5,4,0.1379,0
fangcheng,27,294,1,0.2,6,1,0,0,-0.5,2,0.320846,1
fangcheng,27,294,1,0.2,4,3,0,0,-0.5,3,0.736237,0
fangcheng,27,294,1,0.2,4,2,0,0,-0.5,1,0.12,1
fangcheng,27,294,1,0.2,6,2,0,0,-0.5,2,0.113167,0
fangcheng,27,294,1,0.2,1,3,0,0,-0.5,1,0.211805,1
fangcheng,27,294,1,0.2,1,3,0,0,-0.5,2,0.174489,0
fangcheng,27,294,1,0.2,4,3,0,0,-0.5,4,0.8,1
fangcheng,27,294,1,0.2,4,2,0,0,-0.5,2,0.09774,0
fangcheng,27,294,1,0.2,6,1,0,0,-0.5,3,0.28721,0
fangcheng,27,294,1,0.2,4,2,0,0,-0.5,3,0.12,0
fangcheng,27,294,1,0.2,2,1,0,0,-0.5,3,0.097558,0
fangcheng,27,294,1,0.2,1,2,0,0,-0.5,1,0.037701,1
fangcheng,27,294,1,0.2,1,2,0,0,-0.5,2,0.030707,0
fangcheng,27,294,1,0.2,6,1,0,0,-0.5,4,0.339113,0
fangcheng,27,294,1,0.2,0.5,2,0,0,-0.5,3,0.024289,1
fangcheng,27,294,1,0.2,2,1,0,0,-0.5,4,0.128678,0
fangcheng,27,294,1,0.2,6,3,0,0,-0.5,1,0.8,0
fangcheng,27,294,1,0.2,0.5,1,0,0,-0.5,2,0.028854,0
fangcheng,27,294,1,0.2,1,3,0,0,-0.5,3,0.226984,1
fangcheng,27,294,1,0.2,2,1,0,0,-0.5,5,0.158374,1
fangcheng,27,294,1,0.2,2,3,0,0,-0.5,3,0.466252,1
fangcheng,27,294,1,0.2,1,3,0,0,-0.5,4,0.203189,0
fangcheng,27,294,1,0.2,4,3,0,0,-0.5,5,0.8,0
fangcheng,27,294,1,0.2,4,3,0,0,-0.5,6,0.8,0
fangcheng,27,294,1,0.2,2,2,0,0,-0.5,2,0.07731,0
fangcheng,27,294,1,0.2,4,2,0,0,-0.5,4,0.12,0
fangcheng,27,294,1,0.2,0.5,3,0,0,-0.5,5,0.174489,0
fangcheng,27,294,1,0.2,4,3,0,0,-0.5,7,0.8,1
fangcheng,27,294,1,0.2,2,3,0,0,-0.5,4,0.429091,0
fangcheng,27,294,1,0.2,6,3,0,0,-0.5,2,0.8,0
fangcheng,27,294,1,0.2,6,1,0,0,-0.5,5,0.417373,0
fangcheng,27,294,1,0.2,0.5,2,0,0,-0.5,4,0.021602,1
fangcheng,27,294,1,0.2,2,3,0,0,-0.5,5,0.486023,1
fangcheng,27,294,1,0.2,2,3,0,0,-0.5,6,0.459842,1
fangcheng,27,294,1,0.2,6,3,0,0,-0.5,3,0.8,0
fangcheng,27,294,1,0.2,1,3,0,0,-0.5,5,0.236609,1
fangcheng,27,294,1,0.2,4,2,0,0,-0.5,5,0.12,0
fangcheng,27,294,1,0.2,4,1,0,0,-0.5,4,0.429091,1
fangcheng,27,294,1,0.2,2,3,0,0,-0.5,7,0.447286,1
fangcheng,27,294,1,0.2,2,3,0,0,-0.5,8,0.435072,1
fangcheng,27,294,1,0.2,6,2,0,0,-0.5,3,0.12,0
fangcheng,27,294,1,0.2,0.5,2,0,0,-0.5,5,0.020075,1
fangcheng,27,294,1,0.2,0.5,3,0,0,-0.5,6,0.226984,0
fangcheng,27,294,1,0.2,4,1,0,0,-0.5,5,0.400395,0
fangcheng,27,294,1,0.2,4,2,0,0,-0.5,6,0.12,1
fangcheng,27,294,1,0.2,0.5,3,0,0,-0.5,7,0.279368,1
fangcheng,27,294,1,0.2,1,3,0,0,-0.5,6,0.217751,1
fangcheng,27,294,1,0.2,4,1,0,0,-0.5,6,0.435072,0
fangcheng,27,294,1,0.2,0.5,3,0,0,-0.5,8,0.257101,1
fangcheng,27,294,1,0.2,4,1,0,0,-0.5,7,0.492798,1
fangcheng,27,294,1,0.2,2,3,0,0,-0.5,9,0.423191,1
fangcheng,27,294,1,0.2,2,1,0,0,-0.5,6,0.145751,1
fangcheng,27,294,1,0.2,6,3,0,0,-0.5,4,0.8,0
fangcheng,27,294,1,0.2,1,2,0,0,-0.5,3,0.040567,1
fangcheng,27,294,1,0.2,2,1,0,0,-0.5,7,0.1379,1
fangcheng,27,294,1,0.2,6,1,0,0,-0.5,6,0.499668,0
fangcheng,27,294,1,0.2,6,3,0,0,-0.5,5,0.8,0
